Course,University,Colombo,Gampaha,Kalutara,Matale,Kandy,Nuwara Eliya,Galle,Matara,Hambantota,Jaffna,Kilinochchi,Mannar,Mullaitivu,Vavuniya,Trincomalee,Batticaloa,Ampara,Puttalam,Kurunegala,Anuradhapura,Polonnaruwa,Badulla,Monaragala,Kegalle,Ratnapura
Physical Education #,Sabaragamuwa University of Sri Lanka,-0.4142,0.339,0.7362,1.0661,0.7663,0.2297,0.2174,0.4498,0.0,0.6718,0.0,0.6261,0.0,-0.3438,-0.0864,-0.0086,0.3157,-0.5466,0.209,-0.0182,0.3881,0.4493,0.4655,0.4641,0.4522
Sports Science & Management #,University of Sri Jayewardenepura,0.9785,1.0845,0.9822,0.9987,1.0578,1.0317,0.97,1.0968,1.1263,1.5076,0.0,0.0,0.0,1.0973,1.012,1.0269,0.0,0.9556,1.0555,0.96,1.0981,1.612,1.2023,1.2287,0.97
Sports Science & Management #,Sabaragamuwa University of Sri Lanka,0.8304,0.6783,0.7669,0.0,0.7945,0.0,0.9553,0.5371,0.1694,0.7071,0.7392,0.779,0.1668,0.0,0.0,0.9059,0.5953,0.6761,0.558,0.386,0.9226,0.1956,0.7311,0.6039,0.8907
Speech And Hearing Sciences #,University of Kelaniya,1.4281,1.4984,1.2957,1.3065,1.2561,0.0,1.5726,1.3516,1.4178,0.7926,0.0788,-0.3512,0.0,0.0,1.43,1.4075,1.4529,1.4132,1.3215,1.461,0.0,1.3339,0.0,1.3976,1.2542
Tourism & Hospitality Management,Rajarata University of Sri Lanka,1.3674,1.4216,0.0,1.3808,1.4354,1.4187,0.0,0.0,1.5331,1.246,1.1025,1.2703,1.0619,1.1585,1.4515,1.1018,0.0,0.0,1.4316,0.0,1.3868,1.4114,1.393,0.0,1.478
Tourism & Hospitality Management,Sabaragamuwa University of Sri Lanka,1.4001,1.4202,1.4043,0.0,1.4131,1.4333,1.4143,1.4518,1.4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4279,1.4401,1.4108,1.3998,0.0,1.4156,1.4639,1.3986,1.4065
Agricultural Resource Management & Technology,University of Ruhuna,1.1558,1.1097,1.1511,0.9184,1.1939,1.0655,1.1305,1.21,1.1486,0.9444,0.5394,0.7943,0.051,0.8448,0.6766,0.8718,1.1685,1.1023,1.1904,1.0827,0.8647,1.1038,0.6401,1.2101,1.1187
Agri Business Management,University of Ruhuna,1.2223,1.1786,1.147,0.8796,1.116,1.0125,1.1245,1.2196,0.9869,0.8205,0.2627,1.1213,0.001,0.4077,0.7553,1.0345,0.9255,0.9312,1.1469,0.758,0.6943,1.099,0.7228,1.2015,0.9433
Green Technology,University of Ruhuna,1.2613,1.3237,1.2193,1.1319,1.3226,0.9952,1.2745,1.2428,1.1954,1.0848,0.5866,0.395,0.4252,0.6302,0.8601,1.081,0.9946,1.131,1.1098,0.8867,0.5419,1.1556,0.9783,1.2819,1.2754
Science And Technology,Uva Wellassa University of Sri Lanka,1.1538,1.0279,1.1602,0.7451,1.1583,0.9953,1.1761,1.1957,1.0702,1.1948,0.9831,0.542,0.3141,0.6655,1.0113,0.967,1.122,0.9253,1.0627,0.843,0.6906,1.1567,0.8068,1.0738,1.1123
Computer Science & Technology #,Uva Wellassa University of Sri Lanka,1.0544,1.2848,1.3691,0.9881,1.3333,0.8247,0.7346,1.3403,0.9787,1.3121,0.7322,0.3748,0.0421,0.8943,1.0349,1.0466,0.8206,0.7953,1.014,0.6707,0.0,1.3483,0.6579,0.7664,0.7473
Entrepreneurship & Management #,Uva Wellassa University of Sri Lanka,1.2795,1.262,1.3263,1.2452,1.3287,1.0701,1.2839,1.3054,1.2692,0.903,0.0,1.0713,1.0607,0.8108,1.1791,1.1201,1.014,1.15,1.3241,1.2996,0.9795,1.311,1.1635,1.2587,1.2975
Animal Science,Uva Wellassa University of Sri Lanka,1.0109,0.9391,1.0234,0.733,1.0167,0.7528,0.984,1.0131,0.9652,0.9727,0.3062,0.3094,0.0701,0.7209,0.6654,0.9751,0.9363,0.7808,0.9778,0.7217,0.5363,0.8913,0.6478,1.0212,0.8673
Export Agriculture,Uva Wellassa University of Sri Lanka,1.0392,1.0696,1.047,0.9186,1.0013,1.001,1.0164,1.0631,0.9706,0.9349,0.2408,0.1292,-0.177,0.4665,0.5102,0.8235,0.8365,0.7355,1.0314,0.7444,0.5929,0.9828,0.5819,1.0186,0.9127
Tea Technology & Value Addition,Uva Wellassa University of Sri Lanka,1.0674,0.9886,1.0362,0.9687,0.9938,0.8579,1.058,1.0493,1.0885,1.0682,0.791,0.2227,0.4357,1.0098,1.043,0.8435,0.8855,0.9055,1.0348,1.0152,0.9538,1.0574,0.9425,1.0087,1.0521
Industrial Information Technology #,Uva Wellassa University of Sri Lanka,1.2028,1.0682,0.989,1.0379,1.1709,1.1224,1.1389,1.1986,1.2059,0.9965,0.3622,1.2378,0.9443,0.9411,1.1808,1.0921,0.9782,0.6492,1.119,1.2208,1.0707,1.1793,1.0247,1.1363,1.183
Mineral Resources And Technology,Uva Wellassa University of Sri Lanka,1.1181,1.1161,1.1475,1.1172,1.1332,1.0141,1.1098,1.0959,1.0799,1.1183,0.809,0.7166,0.0458,0.6336,1.1368,1.1433,1.0077,0.8015,1.1222,0.9725,1.0755,1.1055,0.5773,1.0044,1.1599
Aquatic Resources Technology,Uva Wellassa University of Sri Lanka,0.9878,0.9798,1.0296,0.7288,1.0304,0.8021,0.9972,1.0187,0.951,0.8998,0.2403,0.231,-0.0449,0.4077,0.6125,0.8067,0.8618,0.9214,1.0081,0.6648,0.6559,0.9285,0.6071,1.011,0.897
Palm And Latex Technology & Value Addition,Uva Wellassa University of Sri Lanka,0.9699,0.9825,0.9956,0.6852,0.9527,0.646,0.9821,0.9832,0.9639,0.9078,0.5893,0.2029,-0.0188,0.3182,1.026,0.9949,0.7976,0.7039,1.0154,0.902,0.4261,0.9014,0.5371,0.9415,0.8649
"Hospitality, Tourism And Events Management #",Uva Wellassa University of Sri Lanka,1.2746,1.2764,1.2587,1.2186,1.2539,1.034,1.287,1.2668,1.324,1.0303,0.4734,0.8757,0.0,-0.0329,0.9773,1.0805,0.7189,0.7001,1.268,1.1999,-0.1094,1.2607,1.3113,1.2311,1.2925
Engineering Technology (Et),University of Colombo,1.938,1.916,1.8656,1.8989,1.9414,0.0,1.8916,1.8942,1.9564,1.8955,0.0,0.0,0.0,0.0,0.0,1.9015,1.8673,2.0381,1.8643,1.8853,0.0,1.965,1.8963,1.9629,1.9642
Engineering Technology (Et),University of Sri Jayewardenepura,2.072,2.1033,2.0949,2.1169,2.2437,2.1146,2.085,2.0975,2.0848,2.1804,0.0,0.0,0.0,0.0,2.0885,2.0586,2.0855,2.1725,2.069,2.0982,0.0,2.1939,2.2774,2.1225,2.078
Engineering Technology (Et),University of Kelaniya,1.7266,1.7228,1.7282,1.7899,1.7858,1.7709,1.832,1.7236,1.744,2.0784,1.8172,0.0,0.0,1.7405,0.0,1.8293,0.0,2.3112,1.7179,1.7454,1.8043,1.7996,1.741,1.776,1.7572
Engineering Technology (Et),University of Jaffna,1.1474,1.1757,1.1675,1.2834,1.0927,0.7511,0.9946,0.0,0.0,0.9132,1.2481,0.4512,1.1173,0.3291,0.9334,0.9566,0.9953,0.9963,1.1995,1.272,0.9213,1.0479,1.0613,1.1509,1.0983
Engineering Technology (Et),University of Ruhuna,1.3594,1.3575,1.3808,1.5856,1.3729,1.3656,1.3601,1.4014,1.458,0.0,1.4047,0.0,1.5199,0.0,1.4477,1.6413,1.3883,1.6147,1.392,1.4358,1.5452,0.0,1.3999,1.3791,1.3623
Engineering Technology (Et),Rajarata University of Sri Lanka,1.1353,1.1323,1.181,1.176,1.1394,1.1459,1.1521,0.0,1.1363,1.1853,1.3519,0.0,0.0,0.0,0.0,1.1523,1.2714,1.1617,1.2432,1.231,0.0,1.1571,1.1515,1.2367,1.1483
Engineering Technology (Et),Sabaragamuwa University of Sri Lanka,1.1575,1.1498,1.156,0.0,1.1942,1.1564,1.1506,1.4086,1.1517,1.3223,0.0,0.0,0.0,1.2526,0.0,1.1585,0.0,0.0,1.2092,0.0,1.5662,1.2487,1.2229,1.1484,1.2424
Engineering Technology (Et),Wayamba University of Sri Lanka,1.3344,1.333,1.3548,1.3868,1.3526,1.3722,1.3511,1.4192,1.4627,0.0,0.0,0.0,0.0,1.5814,0.0,1.5341,1.343,1.3278,1.3429,1.3479,1.3624,1.3616,1.3515,1.4004,1.3282
Engineering Technology (Et),Uva Wellassa University of Sri Lanka,1.1115,1.1331,1.8827,1.1186,1.0936,0.813,0.9818,0.0,1.0,0.9512,1.0649,0.0,0.0,0.0,0.9145,0.974,1.0615,0.9948,1.2011,1.3268,0.9329,1.0763,0.9559,1.202,1.0512
Biosystems Technology (Bst),University of Colombo,1.7113,1.7376,1.6961,1.7774,1.7054,1.709,1.7678,1.7074,1.7135,1.798,1.708,1.8082,0.0,1.742,1.7979,1.8564,1.7436,1.9023,1.697,1.7211,0.0,1.707,1.7021,1.6987,1.7479
Biosystems Technology (Bst),University of Sri Jayewardenepura,1.9091,1.9102,1.9654,1.9244,2.0005,1.9929,1.9129,2.1109,1.9099,2.0031,0.0,0.0,0.0,0.0,2.0233,2.0008,2.1486,1.9677,1.9665,1.9493,0.0,1.9237,2.0855,1.9125,1.9292
Biosystems Technology (Bst),University of Jaffna,0.8732,0.8516,0.8684,1.1092,1.1028,0.8461,0.0,1.1269,1.166,0.8937,0.0,0.9985,0.0,0.8953,1.0619,1.2006,0.9709,0.8721,1.028,1.11,0.8827,1.0008,1.079,1.2131,1.0632
Biosystems Technology (Bst),University of Ruhuna,1.4797,1.567,1.4755,0.0,1.6596,1.6639,1.5025,1.5339,1.5876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4781,0.0,1.5049,1.6742,0.0,1.5336,1.4819,1.5177,1.4945
Biosystems Technology (Bst),"Eastern University, Sri Lanka",0.7074,0.7511,0.8343,1.1719,1.1172,0.7344,1.1257,0.0,1.0714,0.7781,0.6073,0.0,0.6262,0.6481,1.0647,1.0899,0.9851,0.7893,1.112,1.1609,0.8314,1.0522,1.0919,0.0,1.0351
