Course,University,Colombo,Gampaha,Kalutara,Matale,Kandy,Nuwara Eliya,Galle,Matara,Hambantota,Jaffna,Kilinochchi,Mannar,Mullaitivu,Vavuniya,Trincomalee,Batticaloa,Ampara,Puttalam,Kurunegala,Anuradhapura,Polonnaruwa,Badulla,Monaragala,Kegalle,Ratnapura
Biosystems Technology (Bst),Sabaragamuwa University of Sri Lanka,1.3593,1.3488,1.4006,1.4921,1.3633,1.3457,1.3814,1.3485,1.401,,,,,,1.4674,1.4162,1.3454,1.469,1.3442,1.3541,1.4021,1.365,1.372,1.3511,1.3462
Biosystems Technology (Bst),Wayamba University of Sri Lanka,1.5131,1.5031,1.5552,1.5009,1.533,,1.5235,1.7237,1.5227,1.5575,,,,1.6714,1.5178,1.5293,1.5507,1.5478,1.5038,1.5363,1.5486,1.5234,1.5528,1.5037,1.5013
Biosystems Technology (Bst),Uva Wellassa University of Sri Lanka,1.2831,1.267,1.283,1.282,1.264,1.2804,1.2948,1.267,1.3124,1.2843,1.271,1.2781,,,1.2638,1.2821,1.2706,1.3282,1.2638,1.2702,1.2982,1.2789,1.2913,1.2641,1.2679
Information Communication Technology,University of Colombo,1.7989,1.8244,1.8109,1.8075,1.8364,,1.8788,1.813,1.8087,2.6679,,,,,,,1.927,1.8011,1.8331,1.8365,2.1285,1.8547,1.9783,1.8167,1.8116
Information Communication Technology,University of Sri Jayewardenepura,1.8688,1.8911,1.8681,1.9316,1.9667,1.9289,1.8655,1.9783,1.8949,1.8526,2.1681,,,,1.9445,1.8579,1.9133,1.9838,1.9831,1.8559,1.8863,1.8807,1.9417,1.8523,1.8535
Information Communication Technology,University of Kelaniya,1.6885,1.6863,1.682,1.7011,1.6823,,1.6813,1.6786,1.7353,1.7151,,,,,,,1.7172,,1.7134,1.6784,,1.6897,1.7936,1.7288,1.6862
Information Communication Technology,University of Ruhuna,1.5278,1.5704,1.5316,1.5972,1.5338,1.6464,1.6142,1.5436,1.5508,1.5989,,,,,,,1.5831,1.5781,1.5386,1.5881,,1.5711,,1.5992,1.5328
Nformation Communication Technology,South Eastern University of Sri Lanka,1.1512,1.1525,1.1814,,1.1498,1.1724,1.1501,,1.1647,1.1858,,,,,1.3185,1.1616,1.1697,1.2147,1.1918,1.2483,,1.1503,1.168,,1.2272
Information Communication Technology,Rajarata University of Sri Lanka,1.2789,1.2627,1.3196,1.2787,1.3412,1.4768,1.2763,1.4521,1.2739,1.4176,,1.2789,,,1.2787,,1.3596,1.2788,1.2667,1.2615,,1.2636,1.2777,1.3551,1.2657
Information Communication Technology,"University of Vavuniya, Sri Lanka",1.1479,1.0945,1.1774,1.5175,1.1389,0.8172,1.1342,,1.1652,0.9661,0.4249,0.5226,0.2891,-0.143,0.861,0.9926,1.0818,0.9685,1.1932,1.2253,0.8953,1.0572,1.0899,,1.2241
Information Communication Technology,Uva Wellassa University of Sri Lanka,1.2979,1.3505,1.3312,1.2856,1.3101,,1.4191,1.4504,1.3687,1.3082,1.358,,,,,1.3726,1.3055,1.2885,1.3912,1.288,,1.3084,1.2949,1.3247,1.2926
Physical Science -Ict,University of Sri Jayewardenepura,1.081,0.9205,1.045,,0.9347,,1.032,1.1363,1.0255,,,,,,,1.2218,0.9226,,1.0667,1.007,,0.9554,,1.0349,0.9444
Physical Science -Ict,University of Kelaniya,1.0866,0.9345,1.0582,0.5803,0.8559,0.631,1.0301,1.2003,1.0209,0.8759,,0.5339,,0.4389,0.2125,0.5788,0.8529,0.418,1.0415,,0.6525,0.7972,0.5862,0.905,0.9393
Translation Studies #,University of Kelaniya,1.1028,1.0915,,,1.1437,,1.1764,1.1172,1.1142,,,,,,,,,1.3315,1.0933,1.3776,,,1.3967,1.332,1.327
Translation Studies #,Sabaragamuwa University of Sri Lanka,1.1068,1.0072,0.9916,,0.8234,,1.1219,,,,,,,,,,,,0.827,0.4537,1.0688,0.5152,,0.9667,0.7482
Translation Studies #,University of Jaffna,0.6198,1.0917,,,1.1501,,,0.9227,,0.8337,0.1227,,,0.7551,0.6885,,0.82,0.1368,-0.4097,0.7113,,-0.286,,,1.4358
Translation Studies #,"Eastern University, Sri Lanka",1.1169,,0.6138,0.1487,0.6313,0.9861,,,,,,,-0.6327,,0.8518,0.8086,0.8394,0.6927,0.6328,,,,,0.864,
Film & Television Studies #,University of Kelaniya,1.146,1.153,1.047,1.032,1.0096,,1.1659,1.1457,0.7603,,,,,,,,,0.4962,0.9685,,,1.0072,0.8273,1.1503,1.0248
Project Management,"University of Vavuniya, Sri Lanka",1.346,1.3597,1.3682,1.3781,1.3532,1.3659,1.3838,1.392,1.3557,1.2801,1.1401,1.1491,1.2254,1.3013,1.4211,1.3099,1.4073,1.3859,1.4073,1.3844,1.3789,1.3846,1.3803,1.3661,1.3679
Teaching English As A Second Language (Tesl) *,University of Sri Jayewardenepura,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677,1.1677
Teaching English As A Second Language (Tesl) *,University of Kelaniya,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804,1.1804
Visual Arts #,University of the Visual & Performing Arts,0.6508,1.0822,1.1003,1.2709,1.0487,0.5449,1.0614,1.2322,1.207,,,,,,0.3152,,0.9431,0.8689,1.1654,1.3161,,1.1693,1.2635,1.1274,1.2822
Music #,University of the Visual & Performing Arts,0.7128,0.8577,0.8657,1.056,0.8073,0.192,0.9027,0.4907,0.2176,,,,,,0.3709,,0.9639,0.7692,0.9374,0.926,0.9932,0.9576,0.8048,0.8984,0.9995
Dance #,University of the Visual & Performing Arts,0.9269,0.9768,0.9723,1.0628,0.8981,-0.0318,0.9558,0.9491,1.0904,,,,,0.9979,0.0988,,0.1482,0.8912,0.9726,0.9917,1.1891,0.8452,1.1845,1.1369,1.0145
Drama & Theatre #,University of the Visual & Performing Arts,0.7304,0.6727,0.7018,0.8904,0.6247,0.6712,0.9265,1.0383,1.0017,,,,,,0.5396,,,0.9185,0.9694,0.757,1.1956,1.0794,1.1729,0.5042,1.0328
Art & Design #,Ramanathan Academy of Fine Arts,0.209,,,0.4833,0.1795,-0.7703,,0.9653,,0.6307,0.69,,0.611,0.4861,0.6276,0.7534,0.2998,0.5665,0.3105,0.4284,0.405,0.595,0.7517,0.8583,
Music #,Ramanathan Academy of Fine Arts,0.5863,,,0.408,-0.3288,0.4993,0.7483,-0.0286,,0.5904,0.4165,-0.318,0.6622,0.3057,0.2486,0.5007,-0.2072,0.5522,,,,0.266,0.6726,,0.7233
Dance #,Ramanathan Academy of Fine Arts,-0.0567,0.517,-0.1819,0.0548,-0.4943,-0.1298,,,,0.6908,0.5463,0.5838,0.7505,0.2594,0.6723,0.4796,-0.0064,,,,,0.3032,,0.6197,-0.5196
Visual & Technological Arts #,Swami Vipulananda Institute of Aesthetic Studies,,0.3459,,0.6534,0.277,0.4633,,0.062,0.4287,0.3756,-0.1016,1.0985,0.5405,0.2251,0.6109,0.5965,0.585,0.5488,-0.0362,0.2966,0.5378,0.2679,,0.4074,0.5493
Music #,Swami Vipulananda Institute of Aesthetic Studies,,,0.1188,0.507,-0.1514,0.5047,,0.1432,,0.5033,0.6585,0.2604,0.6317,0.6089,0.7929,0.7817,0.362,,,,,0.2094,0.6572,0.325,
Dance #,Swami Vipulananda Institute of Aesthetic Studies,-0.4984,,-0.1216,-0.0544,-0.4269,-0.0097,,,,0.5752,0.5739,0.4719,0.6556,0.5672,0.3079,0.5435,0.2366,,,,,0.0213,,0.7798,0.0148
Drama & Theatre #,Swami Vipulananda Institute of Aesthetic Studies,-0.4687,,,0.5127,0.0438,0.2183,,,,0.9772,0.9797,0.8305,1.0023,0.873,0.9206,1.009,0.6218,0.5217,,,0.5325,0.2165,,0.7021,0.718
