,Colombo,Gampaha,Kalutara,Matale,Kandy,Nuwara Eliya,Galle,Matara,Hambantota,Jaffna,Kilinochchi,Mannar,Mullaitivu,Vavuniya,Trincomalee,Batticaloa,Ampara,Puttalam,Kurunegala,Anuradhapura,Polonnaruwa,Badulla,Monaragala,Kegalle,Ratnapura
Food Science & Technology - Sabaragamuwa University of Sri Lanka,0.09914467715589625,0.9531733519428427,0.24074327554755348,0.0001720065233768997,0.9555947619403531,0.1260741835370488,0.03451096393621611,0.38035275172288996,0.6550379278820304,0.9776766739473859,0.1042694726378689,0.07253242628104806,0.9269372389034733,0.0023674807069903325,0.6385536662342759,0.07043763446289475,0.9965409672647313,0.9407398582236254,0.8987733547100569,0.7587061876304907,0.937677064423172,0.8112266070821086,0.7429989509711454,0.18984660762081595,0.8807653152150425
Biological Science - University of Colombo,0.7995618578894192,0.8060311861120069,0.8924628416100089,0.037895530460387516,0.751984282556641,0.41745701872937613,0.8245575790063564,0.7516503810933816,0.45246670729932703,0.7190419215560728,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.24794652776629145,0.0949881911154431,0.5630605194211825,0.7267311119862474,0.6813479748631255,0.8636033488521131,0.6418118689514976,0.6008208786568972,0.6401116982737542,0.8478886212993609,0.8105718173321493
Biological Science - University of Peradeniya,0.9415872768575358,0.9308403233058116,0.962513641312,0.9330773319438431,0.9269546392242802,0.41745701872937613,0.9011562602341174,0.9875811645218635,0.21153764719421475,0.9400048766376623,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.1856120433695564,0.24794652776629145,0.037666712357304455,0.028315735093701444,0.06644562035503365,0.926807311582479,0.8636033488521131,0.6418118689514976,0.9392416831248411,0.027719654642516356,0.9524750407779303,0.9308713342182623
Biological Science - University of Sri Jayewardenepura,0.8617566644303252,0.836614368785259,0.8279455766539274,0.24678352837460205,0.8218432903972472,0.41745701872937613,0.8552960374633807,0.8241298286029767,0.8614894318531164,0.7929209478347004,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.25239014040236407,0.5665779841506895,0.23756129306928475,0.016889970612333993,0.9054821057364744,0.8196371366726078,0.04830620047152556,0.0023216144344543332,0.8522781381474798,0.3612342397375442,0.8315738593640297,0.8608275783019896
Biological Science - University of Kelaniya,0.8363345355453286,0.8504648339422727,0.874502809901057,0.01752496556022809,0.8240324961624299,0.4373461798781947,0.856982071212757,0.8597390098048417,0.72581635819652,0.8323685726115458,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5146711021627324,0.21517517265924746,0.46068393944533104,0.4464584467974212,0.8409817428295924,0.8796868800730129,0.4099352816662013,0.249631118400941,0.761229141411369,0.005706419643694671,0.8240598429983728,0.8615033838165024
Biological Science - University of Jaffna,0.920893825097624,0.8232089318432252,0.39265004785441615,0.7759816078427797,0.9370661339134971,0.7115664944838682,0.33303587108399535,0.2569164511093458,0.13117957796944246,0.8450066608443212,0.7897322632397527,0.2909578535298253,0.1460249844131003,0.0007900393098749792,0.6886822132783217,0.18495050281076697,0.8624376335810766,0.9455504086262585,0.41932049880483724,0.9210312120802902,0.596491454723169,0.8423756309563254,0.8112114171850813,0.36565319367223026,0.8944232666652516
Biological Science - University of Ruhuna,0.915904449595001,0.8663965611028998,0.6975091922506502,0.9924693698046474,0.8989945998446738,0.7760264878422134,0.8559908997865306,0.975876146468535,0.8254035310831603,0.9524639305858551,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.24794652776629145,0.7367733864952097,0.9650986766170331,0.8520905086813613,0.8581413182378134,0.9986387577084724,0.9112706099583477,0.8582809465914526,0.940272669374261,0.8702729376650375,0.9132224688827663
"Biological Science - Eastern University, Sri Lanka",0.9484806844085294,0.010479381674841637,0.16955072985021824,0.8678571722323555,0.8683678449245862,0.42810746019031,0.9602892432119756,0.1123862839139893,0.28460622216050413,0.9524639305858551,0.05246364223770239,0.5573921797717354,0.7534436037121437,0.17477347745923955,0.7034584767364291,0.7122041781227609,0.537982484959281,0.6050174197564495,0.030167610013884794,0.6927933406040523,0.4931861118752957,0.17167211121523407,0.5426914260531059,0.019161006087349386,0.0032272535105335454
Biological Science - South Eastern University of Sri Lanka,0.9311969055423021,0.9614654796036504,0.06280749275739239,0.6175285107062586,0.4994015672939882,0.845872305474828,0.9602892432119756,0.9192615746660758,0.8325832204667983,0.9524639305858551,0.8752341576421296,0.5083663054557441,0.9386823199347873,0.6385603889323869,0.7068025064831336,0.14787339351790618,0.11705000323528769,0.7912196224596637,0.9317754420666458,0.5758264725470326,0.7665738450593924,0.7232035868315758,0.9286800757130833,0.016319709561478324,0.7299041177367835
Applied Sciences (Bio.Sc) - Rajarata University of Sri Lanka,0.9134711386643352,0.9749077057378492,0.8364283698334625,0.8174399287376138,0.929223542001044,0.9530597492086547,0.9486236194013562,0.9659824926942647,0.7839194001535059,0.9053967383879081,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.02000854718906253,0.8425318282772456,0.006679032535337193,0.8916949894269376,0.8963939410705832,0.8437568225692682,0.6251767208206471,0.9903428031530578,0.7859687976846077,0.9052680650049749,0.9431079491453431
Applied Sciences (Bio.Sc) - Sabaragamuwa University of Sri Lanka,0.933261659616504,0.9003225148168682,0.9477645964396972,0.27987221805130746,0.9531189276016365,0.41745701872937613,0.9445335366662887,0.9026016056526354,0.8018687889000368,0.8204839693994753,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.24794652776629145,0.13023691789672664,0.9314010835120827,0.6339306787370427,0.9477235395695573,0.7753265638455472,0.6418118689514976,0.9669996807086908,0.004474216621551896,0.9051457030858373,0.9050981660396619
Applied Sciences (Bio.Sc) - University of Jaffna - Vavuniya Campus,0.1426702825614794,0.2962294350905832,0.9213768842542606,0.5461506837947372,0.8683678449245862,0.6331462299709132,0.9602892432119756,0.9192615746660758,0.38587842530325833,0.451170940098112,0.6906091825830121,0.6168397499750219,0.7271104716606657,0.7962208755071374,0.7063243842216991,0.6430682820213236,0.5647300561063281,0.5827491679609824,0.43118702626709293,0.4574376563469166,0.5024875919498887,0.45398119016571203,0.558977098400554,0.9477512448647676,0.7829999936516828
Engineering - University of Peradeniya,0.7836775458433928,0.7669482618818875,0.7905588687964712,0.6164550429437391,0.7562146502275842,0.42544943590980644,0.7533491328075331,0.7596117431830278,0.7167666741423611,0.7927440628466318,0.0025114221946310744,0.0004988860519736793,0.016628318366497252,0.9265390756269578,0.017051662715644844,0.891521818423785,0.7955040150403716,0.7407278951480759,0.7746516363666976,0.7769347455327846,0.5347799930071974,0.9133919422302837,0.7844640060083012,0.732375699394359,0.7854348111348262
Engineering - University of Sri Jayewardenepura,0.6954642140640075,0.7484071941527948,0.7395769396152481,0.09687835219024277,0.8083440138683087,0.010594226333931589,0.8876804355559401,0.2944064423603283,0.818137649357109,0.6404260652827418,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5341413180247763,0.616292663594203,0.6672582373072384,0.8826383541048725,0.4634743324708769,0.7568237960803128,0.31046082869968705,0.5811941389049805,0.1920511149826386,0.04893007991925935,0.576482866210424,0.16957874382184945
Engineering - University of Jaffna,0.9484806844085294,0.9113137140364931,0.882111187042807,0.8770700635202144,0.18144671217730513,0.8494821372832783,0.9602892432119756,0.9192615746660758,0.9755711892624097,0.729817372234725,0.990643354321464,0.634538710406468,0.7919555939799244,0.8013946894769215,0.8786952133639344,0.03800660050931337,0.9941169280889879,0.9939605076355712,0.9317754420666458,0.918747000102665,0.8146003339579113,0.19250474086817504,0.9881951667974422,0.6862364999659167,0.03887814583537541
Engineering - University of Ruhuna,0.8936558322127738,0.8942360823839085,0.7970673062779045,0.8058568404124198,0.8995783280923938,0.9346644364861854,0.9550482641397038,0.7552529617025094,0.9949680193360338,0.9039897109055366,0.8272950679688886,0.018708844343296116,0.7514532536356728,0.9429482662975524,0.90749498277661,0.9432070160642056,0.8503359020685076,0.903839200465049,0.9612909919995632,0.8130620765745302,0.8277838006930439,0.9456549742812522,0.8190951331490434,0.7672198458756334,0.8704531915882139
Engineering - University of Moratuwa,0.3794545390745523,0.3603228331685995,0.3461701421021576,0.6213276020724408,0.44803432185367287,0.3848660282518981,0.41709390802980806,0.3787578763241989,0.484178598090761,0.35362932427163085,0.0023607764017031796,0.020093339350954476,0.6504823343817144,0.40088640593724145,0.007869431772824509,0.4667545024836822,0.007883787076164106,0.10100220233177315,0.3461683173244421,0.3680833425894957,0.3972849520505586,0.5952622537099986,0.2438150162600503,0.38366070348007475,0.5910943282858482
Engineering - South Eastern University of Sri Lanka,0.9484806844085294,0.8914074030626465,0.8826386579898303,0.7672146118974471,0.3320948290768353,0.9597434896207434,0.9602892432119756,0.9192615746660758,0.7410619285864248,0.9524639305858551,0.28825216033573453,0.24230773610429146,0.5992417488901336,0.5912016156524074,0.19490324861704011,0.038392958161855506,0.8847335229248204,0.9307074259350296,0.9317754420666458,0.6987792503194195,0.8830704975096628,0.7479833094701344,0.36474560269868095,0.7010652110547886,0.319963719384053
Engineering (Em) - University of Moratuwa,0.9805806186444822,0.9575357017380357,0.9109179107438856,0.680870135211444,0.9827521648530152,0.8014383588155612,0.9977430112335379,0.9794262417814694,0.9942696024751139,0.8956258674678115,0.9725881279238602,0.19779821451618673,0.11058111184909925,0.35164953895669926,0.0007534704850555851,0.09031199942214119,0.9482349382461481,0.5676760283685833,0.933620068995612,0.9624138416566679,0.07640731683138957,0.8797739423788289,0.8998189133306956,0.9894352806741588,0.9225292917799224
Engineering (Tm) - University of Moratuwa,0.9534697545439593,0.9860496616129133,0.9476374493038927,0.5201140152187294,0.9279170859906943,0.5221027971442307,0.9777116631049293,0.9665346818783195,0.9893025345933701,0.7561054865815784,0.9854593682428772,0.10020312215719052,0.5176411760768613,0.4632942491365627,0.8138965956639235,0.9546631598722514,0.9163819567122644,0.9402242437602714,0.9036940800050722,0.8506142581118394,0.24723010041366467,0.922383175099102,0.8869858231034878,0.9587804652975015,0.9891156141413759
Quantity Surveying - University of Moratuwa,0.9900989844712584,0.9726827616435911,0.9917711900556103,0.8783672899661766,0.9412979840583255,0.8802479815219239,0.956611898401555,0.987097050284711,0.9940396103738648,0.9775252146810908,0.8505616180611685,0.2793640758859143,0.23937349904270266,0.547811583818645,0.7599030104924722,0.2793505477065591,0.8858469826404922,0.9328191345666523,0.9798073158623362,0.9205813282001926,0.8305824231654372,0.9965298646708259,0.46999508311982263,0.9815129143397148,0.8434708838428087
Computer Science - University of Kelaniya,0.7117865157378552,0.5652210077290059,0.7281362599106049,0.8563402115459641,0.6749284451203537,0.41745701872937613,0.5716226184262508,0.7113639479095262,0.6805024310042507,0.022243039110525387,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.6113417637668722,0.13023691789672664,0.6604166670856932,0.1693567532100082,0.5775473347738849,0.8636033488521131,0.6418118689514976,0.00036536507519846495,0.6401116982737542,0.7114377077523613,0.3600938193416071
Computer Science - University of Jaffna,0.13239377759577353,0.7179099792924932,0.9875249179878332,0.16708265833007607,0.6957581965487711,0.6148677908336315,0.9602892432119756,0.9192615746660758,0.9755711892624097,0.8936264442981843,0.5045861599749148,0.2032597882045133,0.9595651737747889,0.13109490821053404,0.49264591365859156,0.6445749809585409,0.6500845400014472,0.8187580406424211,0.9893290145449289,0.7847853910746222,0.6418118689514976,0.36705785432996174,0.815862461723701,0.37951738002718727,0.6594465963638856
Computer Science - University of Ruhuna,0.9660749718022855,0.942548252222716,0.7478145530630476,0.0029670021753164244,0.8703689857930879,0.41745701872937613,0.9198843195365471,0.6304757300593342,0.84564374258401,0.010652189313601457,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.24794652776629145,0.025414790714780477,0.002590664924655206,0.6339306787370427,0.9391787349470956,0.11124077960150269,0.6418118689514976,0.00018096368996423084,0.6401116982737542,0.9729630310833179,0.7426489775568421
Computer Science - University of Colombo School of Computing,0.6638119728023182,0.5371957877315148,0.7092259237563432,0.32358545593478616,0.6974510757841041,0.4897722024908071,0.648205521286703,0.6551547559284351,0.6768727164297521,0.5936404128603863,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.6084258145487434,0.24794652776629145,0.8160350203213815,0.6604166670856932,0.031199653726465493,0.6495336667151163,0.0017418402757618523,0.5732375731107484,0.0067321340889635595,0.5106425967880606,0.8178358367905473,0.47802312750392406
Computer Science - Eastern University - Trincomalee Campus,0.0836214572379338,0.36920232036623,0.7550325504479467,0.3540977181396565,0.1337005872263488,0.9684209159423859,0.9602892432119756,0.9192615746660758,0.9755711892624097,0.5934024532858859,0.6288259665986315,0.503934008264715,0.015699033162135834,0.2513674761896142,0.5788183205460434,0.6815040785265332,0.8876004068935106,0.8432889841333009,0.690676812509105,0.8912970133113792,0.370825548094296,0.07120291177460525,0.09580581970610758,0.47061096917087897,0.026558974806732194
Physical Science - University of Colombo,0.9170537535858438,0.9087233716132435,0.9193883329717534,4.463394434828238e-06,0.9150786411542411,0.41745701872937613,0.9202771887560711,0.9139006273324053,0.8142999257573117,0.6356099143565809,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.5421802512559762,0.5045917760867784,0.0016231110899350698,0.049111484488271184,0.8791307581470542,0.8761000598895268,0.5899743197427085,0.6760082028178631,0.6401116982737542,0.8873183554266943,0.8563388295246115
Physical Science - University of Peradeniya,0.9343793651537875,0.9437945954485214,0.9454009928651799,0.639784983663184,0.9499001810638087,0.05447557129694103,0.9393190326683599,0.9342987166387677,0.9420288271756084,0.9506951468955336,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.24794652776629145,0.13806601409252262,0.636601277417169,0.919751694005337,0.942770397374256,0.7321819806722437,0.5416846391285793,0.9419225953291581,0.9001995016648022,0.9527945565072403,0.9386529927652935
Physical Science - University of Sri Jayewardenepura,0.3670154419451154,0.428830673986044,0.2669775292659067,0.43090164932730846,0.44702981721773727,0.5362812117274325,0.16351697626297745,0.10341259039692707,0.24978732011085303,0.4496322561417607,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.24794652776629145,0.11708560316449357,0.6604166670856932,0.3810152361704977,0.2554182700806644,0.9226805175085372,0.6418118689514976,0.5061825245514797,0.25236105832854405,0.34612007429384894,0.4589255653250992
Physical Science - University of Kelaniya,0.9362720071189465,0.9400106566918123,0.9332334295142877,0.9567411114219102,0.9296867935914875,0.41745701872937613,0.9368542166905555,0.9203546635571205,0.9494555025936741,0.9358598014326649,0.5281232323264843,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.24794652776629145,0.8935819640367455,0.8721105005916537,0.7647810704614603,0.9384799511312091,0.8857687901249058,0.2906079577470374,0.9296477778583827,0.8792722347578816,0.926969439074462,0.9384852417021248
Physical Science - University of Jaffna,0.8478475081193017,0.9207296866509346,0.8628953238819919,0.487456274710831,0.6960935244198742,0.4744166153837166,0.5716483081444905,0.2171329546169244,0.8783948480756972,0.8231749202700412,0.9344605312255868,0.2032597882045133,0.9595651737747889,0.1660010398476518,0.32197813638729866,0.8964362233035446,0.8739223404171643,0.480531604167708,0.9898431777865574,0.7583724316453654,0.8090592299262737,0.9093862515692864,0.6253666422475939,0.29659584100852665,0.5774189880613972
Physical Science - University of Ruhuna,0.9394205267415567,0.9557812711847563,0.9388295876644309,0.9504805899867401,0.9467210658330425,0.214288559765055,0.8537903155910946,0.9705224879829212,0.9339891294132436,0.03052439060870038,0.026353995327652036,0.4943528477609641,0.9595651737747889,0.007066375345617604,0.5325835768488514,0.890664287632712,0.9570929819389148,0.9816379334154108,0.9529045385708473,0.9081625465556433,0.6418118689514976,0.9603410392186542,0.8375491739401906,0.9502771268173553,0.9506850161212262
"Physical Science - Eastern University, Sri Lanka",0.8106323256604464,0.800389592732403,0.844683197174068,0.4512131873327655,0.7190669039314563,0.25336582557291,0.013042038590556082,0.20268389654158536,0.9737353238550321,0.593837552780124,0.002181647474366666,0.21685821897114965,0.7502664377525176,0.6597897374654946,0.10186626265408738,0.06140895411523839,0.9361576006290623,0.9372926177252834,0.9053845795548453,0.6939940634578261,0.972611504717704,0.7722907064600223,0.25978099288501566,0.04081430156435695,0.4750764951992832
Physical Science - South Eastern University of Sri Lanka,0.8393447796186119,0.8326176400946732,0.8136497701827365,0.8858209876065734,0.987467381937786,0.962862579008223,0.24115122306354642,0.9192615746660758,0.6398206458288753,0.26378860651462854,0.8852218067600599,0.7527447506355519,0.06645011058007733,0.8899821054911476,0.3586644039029794,0.05090219431048082,0.9701627558662005,0.9648828998571596,0.9903290626798266,0.7925392627564907,0.7657792189322185,0.8547708215480017,0.06232211414023203,0.9001175249427549,0.6135210507544386
Surveying Science - Sabaragamuwa University of Sri Lanka,0.9854742674977284,0.9824185171365567,0.9884405029865544,0.5550301891572935,0.9601568224610657,0.8701293931584713,0.9974091809179166,0.9759571634858935,0.9881704829305361,0.9871976367700535,0.8943524007795437,0.00031773608315111,0.10994745579701126,0.40614149037095193,0.948175350803641,0.9700326834623413,0.9455050811939881,0.7282814610380197,0.9980276412227743,0.8332309577533561,0.920962945384961,0.9643304591241005,0.8224669551886253,0.9833053263669186,0.9787512502680081
Applied Sciences (Phy.Sc) - Rajarata University of Sri Lanka,0.8934647328914344,0.8806969048658401,0.8882095940651359,0.5336840040808251,0.9345669916377648,0.020276177539774842,0.941865284075638,0.9179694331457492,0.8918538594950295,0.6126644043314122,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5300438216154479,0.45566256624234447,0.48784609056519546,0.1076576737638466,0.5566532830121719,0.8840460214017025,0.9252835815939273,0.6418118689514976,0.8697036931405717,0.06826941609510317,0.8900239210048824,0.9126878665431516
Applied Sciences (Phy.Sc) - Sabaragamuwa University of Sri Lanka,0.9194026587928532,0.9380795719859405,0.9313950223346044,0.6727086525265233,0.9731441911041518,0.41745701872937613,0.9128960346592079,0.9313344900979962,0.9207708570245058,0.9071034341226073,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.5419463674747333,1.1454596166027287e-06,0.631197790818353,0.49399353328043116,0.9350980128416225,0.20239220306502292,0.6418118689514976,0.924852968007352,0.009072567777477447,0.9479331079545646,0.9379172570942214
Applied Sciences (Phy.Sc) - Wayamba University of Sri Lanka,0.9173341197192907,0.9336274991197361,0.9364122817759032,0.5232707714712774,0.9070960229259586,0.08047617377224658,0.8961915462863617,0.9048546218384972,0.9123275197738601,0.9211354702779793,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.12369425238734855,0.6674218561766811,0.001745917180616563,0.9220289932059874,0.931961876380194,0.8293160967571586,0.6418118689514976,0.8921468231288716,0.8439361419742419,0.9263270750741764,0.8922803064723931
Applied Sciences (Phy.Sc) - University of Jaffna - Vavuniya Campus,0.4083650059032563,0.3946638298746531,0.9213768842542606,0.5540502124461535,0.5390478374055795,0.41745701872937613,0.9602892432119756,0.9192615746660758,0.9755711892624097,0.4143408250609376,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.12992041487644646,0.7139746438567088,0.6352993550077406,0.5799033593798429,0.5860016608437373,0.47203129059088833,0.48866421891274714,0.6418118689514976,0.5014532843684069,0.6401116982737542,0.4989408507754206,0.7829999936516828
Applied Sciences (Phy.Sc) - Eastern University - Trincomalee Campus,0.1425545685969294,0.7942053260205718,0.7475399677452377,0.0970016289080774,0.385692279684824,0.9788826322393418,0.8238443420340397,0.9192615746660758,0.06695232348877656,0.5514106859362942,0.7122666109272173,0.7010332398785073,0.01797551804144293,0.0006055872354322478,0.4773486105367778,0.2254957873209138,0.8007644883215985,0.9420542427387998,0.792787072459483,0.6584758986797079,0.9675735586077757,0.8465887077478145,0.01822061365692229,0.810598379430832,0.9212809092077171
Management - University of Colombo,0.01644650291049221,0.0005177993527448743,0.020497016755735453,0.028354155948132176,0.030573665658048865,0.0997589636624937,0.007974927870548876,0.02316724630695155,0.16571705109136237,0.161427935869765,0.06234154727397967,0.19053558737236942,0.07341010002482429,0.44186045105599125,0.16543689675009643,0.19550941845371705,0.44912503880262655,0.16747043667834127,0.05959138684407428,0.03209471339817682,0.1132743362831855,0.0012100259291155657,0.6334111095591839,0.006327502900187798,0.011765584730885958
Management - University of Peradeniya,0.0045146394585262595,0.008803490446413487,0.10977307860236085,0.0274310595065288,0.005611226768205135,0.0020247382958724636,0.012668830488953176,0.7066339574654789,0.02019100999298451,0.1384406582487091,0.5095007606140254,0.3788723117635948,0.02837261993354523,0.06991512532328237,0.5110110439902984,0.12077565390498923,0.0008702232311814662,0.005957128065030348,0.0018447625138491297,0.0022797773654881226,0.14874040853208392,0.06069897379669309,0.5292251778100402,0.05192515305541334,0.0900120865839108
Management - University of Sri Jayewardenepura,0.7240580277885668,0.3927196862221557,0.432829558212101,0.73032765928332,0.6204977199462467,0.671592216170712,0.5815420132591411,0.9478052329877239,0.9319919742685813,0.4109301022051032,0.6641744317805476,0.06663987422835416,0.0034573522088613418,0.029316527710799956,0.5453537838104686,0.7240560547511514,0.26751358932670743,0.6519720358137795,0.7309728984841553,0.5051701631628069,0.39876908179957116,0.20938969246208183,0.079618711774752,0.6418831312704294,0.9279845335911086
Management - University of Kelaniya,0.026143320129631387,0.010423947728303573,0.008809281182534323,0.38657881893606505,0.002084852306535878,0.0012723907851961425,0.008608560868011983,0.047866874454631225,3.867081072628231e-05,0.2875752724116898,0.6484184571510911,0.03720700935096111,0.9595651737747889,0.5577258556109024,0.035096816009075216,0.7310672723092067,0.30556458698938316,0.0003966928886722787,0.011113095389952754,0.0048714296424063885,0.03864533995127295,0.010876862025301692,0.2241969082337445,0.03287776099000461,0.06114113287210321
Management - University of Jaffna,0.22941990968044879,0.25509325322004706,0.012181683524030262,0.1473830708380307,0.005299913297071579,0.3201925768286795,0.9602892432119756,0.9192615746660758,0.7747887149059505,0.1295968273560938,0.7975195216361294,0.7191207597703243,0.004792202662453504,0.1134707105369761,8.40329288058772e-05,0.07724479111153049,0.0015609631403755708,0.5010172278321375,0.19944669121345637,0.30994491298585736,0.5481461579795841,0.9553326056925546,0.5714925596063094,0.5589349013564422,0.710175478678067
Management - University of Ruhuna,0.18401387399311708,0.2436008033979823,0.17931777912696012,0.7258426212294471,0.372686159494917,0.8212022582286885,0.13403848432025856,0.5959024443104902,0.007531432839532837,0.01278345736124642,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.5577258556109024,0.6380714578720599,0.7382533768740116,0.968910905457016,0.6394688227239718,0.40735153425512505,0.0259583346988691,0.5427577631916395,0.1836339801702287,0.2771878515185525,0.31908205397267775,0.08491723886290603
"Management - Eastern University, Sri Lanka",0.8623894254764587,0.9755422404218592,0.8107850941428997,0.28210011836178817,0.06191608344773414,0.45947427968568755,0.9602892432119756,0.9192615746660758,0.7898172446752894,0.4827772969928541,0.2852636854744769,0.2713193314229676,0.27511714378220675,0.0064360987965206284,0.10585878196621468,0.008287395301716738,0.016047308072383082,0.10113875035403441,0.7772961062108873,0.1728516045585865,0.7580044863369062,0.9060446549314258,0.24054630658554244,0.9669112488548629,0.4162632395785085
Management - South Eastern University of Sri Lanka,0.2987330711139792,0.0040811933794232536,0.9472307488048501,0.31454249244459564,0.7977529663489618,0.6585930803673228,0.7846742889686406,0.9192615746660758,0.7610244803127586,0.6831989989867593,0.6484184571510911,0.5142543193585878,0.9595651737747889,0.0006928740183226312,0.3675022784177816,0.02175780976727415,0.1646241752363674,0.3931227055231026,0.9317754420666458,0.49557723306409773,0.06467256809496236,0.9095473796192929,0.7593737112280158,0.9272902140829261,0.38065438887008385
Management - Rajarata University of Sri Lanka,0.4370203160270859,0.2563407841522787,0.006633746535929297,0.7252592872070789,0.7617848767492275,0.8631437613887037,0.5397912445322418,0.9192615746660758,0.7103014964230141,0.6328510814446866,0.3917892170622187,0.5477446331627873,0.8113001947810832,0.3406460239936725,0.95190559618406,0.4143764968864788,0.888930423872411,0.7048864062797962,0.12497312813739914,0.7078674689380353,0.774834671073886,0.7375810132359657,0.26319367272828664,0.5791205448708054,0.7201524450249603
Management - Sabaragamuwa University of Sri Lanka,0.5294642363478863,0.4855459457887287,0.19813073347319732,0.6192604816135243,0.42076100601705524,0.6504349124406439,0.5090466290466319,0.5318379458773158,0.5195327597695067,0.9524639305858551,0.1732506711620263,0.6820328393431812,0.9595651737747889,0.5577258556109024,0.16612365383255245,0.13023691789672664,0.5244589408642941,0.6322341757271674,0.4131909919299166,0.46104551134561367,0.6567068000678338,0.4772855679259619,0.5797358899522354,0.5474374509943694,0.38028691694585925
Management - Wayamba University of Sri Lanka,0.6055985167831286,0.5991668494405626,0.7555383834691428,0.5751102282274311,0.5855910263532399,0.6392340673179475,0.4420542414614067,0.07432682473999996,0.03541944174051459,0.8179038431206227,0.6484184571510911,0.5597459536498519,0.9595651737747889,0.5577258556109024,0.6810696442155155,0.13023691789672664,0.4617779110413255,0.5982572835733749,0.6601903061647046,0.663771130997677,0.4381641276010164,0.5383428756681261,0.6466439678795772,0.7547464235756809,0.7748902660741652
Estate Management & Valuation - University of Sri Jayewardenepura,0.7160206713283681,0.7500371532749274,0.7177775917915676,0.5119813784733703,0.6648555965040803,0.39444881403831744,0.6496795698179323,0.6715229301866492,0.5520850827467824,0.7788336743350912,0.7780965829595623,0.4794595252057333,0.23896943985785413,0.44013304588820723,0.8489323328189424,0.9022138405967817,0.8497657878902514,0.5771574936941536,0.6658739710585475,0.8398075659785563,0.8964231157399374,0.6598856028478157,0.297088092123153,0.7180665404253512,0.6257925938010416
Commerce - University of Sri Jayewardenepura,0.011025777507417844,0.00017489500901790578,0.0014172089660199338,0.009076176603933561,0.0921440110379046,0.7205850778198455,0.0030125621488099608,0.10840332378205886,0.49348279672158135,0.8201027604629602,0.6484184571510911,0.2032597882045133,0.9595651737747889,0.026820165742475477,0.24794652776629145,0.13023691789672664,0.7814211061451672,0.014623472391334769,0.06096815755566809,0.7782719186785175,0.08215122089184701,0.08779491230001912,0.11314719701778497,0.0050283398966609605,0.14156926701095984
Commerce - University of Kelaniya,0.1524812030075159,0.10994621344098443,0.29086590611557694,0.3287529280489584,0.2632906979101246,3.722464148181448e-05,0.07858674793994691,0.046024012299624384,0.4129796164493714,0.013545931228175156,0.6484184571510911,0.5698773265711512,0.9595651737747889,0.5577258556109024,0.03556881003070855,0.13023691789672664,0.7202775963365567,0.6657512310723815,0.1062826255517777,0.08792401628222868,0.1937768605520307,0.0859883796301747,0.61647688335872,0.0983199377070384,0.06155839513895145
Commerce - University of Jaffna,0.08737611623690045,0.019703504210394462,0.5550963987202109,0.5408310925802418,0.13243712419177545,0.30998676777808465,0.9121271094064697,0.937004948542764,0.9755711892624097,0.13589255464812877,0.27396466830055244,0.49152304952141534,0.9683684487683444,0.8327724129444714,0.24794652776629145,0.7733231081445939,0.6604166670856932,0.27243048128297565,0.1201695222497956,0.4472076527638773,0.6609275422801373,0.023073023324512,0.5749948044390901,0.6026928566643825,0.006506653849617128
"Commerce - Eastern University, Sri Lanka",0.07852590606167931,0.5156933704833835,0.8788174557309592,0.514160679641599,0.8546611846900434,0.391079699562499,0.6069533362287547,0.7440464654586564,0.02070075471093058,0.040095854564511924,0.6165296188920565,0.8753856202794438,0.7075063592221825,0.2225255778724059,0.5997292856012202,0.3011931377596173,0.4857203791661142,0.045855841174301304,0.4538688430169373,0.29350704185412324,0.9854238837746664,0.08406986574007436,0.6928086636060282,0.5395652331595471,0.1155400381445989
