,Colombo,Gampaha,Kalutara,Matale,Kandy,Nuwara Eliya,Galle,Matara,Hambantota,Jaffna,Kilinochchi,Mannar,Mullaitivu,Vavuniya,Trincomalee,Batticaloa,Ampara,Puttalam,Kurunegala,Anuradhapura,Polonnaruwa,Badulla,Monaragala,Kegalle,Ratnapura
"Commerce - Eastern University, Sri Lanka",1.2767600000000001,1.2395520161290323,1.3014648097826087,1.2205136363636364,1.2451186528497409,1.0754345679012345,1.297845142857143,1.3471268181818181,1.183111842105263,1.1539751518026566,1.0930981713839065,1.0837920683900015,1.005698832524272,1.0364765999999999,1.0923598844746074,1.135586100605806,1.0575456703910613,1.1516478448275862,1.2864560483870968,1.173724979015335,1.1061446666666666,1.205494429347826,1.352677950310559,1.2964112499999998,1.211734162303665
Commerce - South Eastern University of Sri Lanka,1.2880999999999998,1.2554500000000002,1.31795,1.2146000000000001,1.2527249999999999,1.076025,1.2939749999999999,1.33535,1.130175,1.1241117647058825,1.0256307830826734,1.0792751642130975,0.9765769026997104,0.9259016,0.9612999999999999,1.022375,0.9938999999999999,1.1208,1.305925,1.147475,1.100525,1.1853500000000001,1.2845499999999999,1.313075,1.20315
Management (Public) Special - University of Sri Jayewardenepura,1.3723205568678696,1.336608581785598,1.3811662173112502,1.3258004211835168,1.3323485861042603,1.2371252013853975,1.3945191176555003,1.4026805786364958,1.4008450990284826,1.378566098493833,1.208372174805563,1.204978892283273,1.0318963201754385,1.2522553259858442,1.2950848844746075,1.3616425108622163,1.3222754817231528,1.333203162926584,1.392226783521252,1.3288895058922559,1.3063978361465938,1.3409938178458627,1.3299228204159808,1.384889244408074,1.3418748866157777
Business Information Systems (Special) (Bis) - University of Sri Jayewardenepura,1.3851455568678697,1.3726585817855979,1.4003912173112503,1.330050421183517,1.3764735861042605,1.2698252013853975,1.3983441176555003,1.4358055786364958,1.3624200990284827,1.363816098493833,1.097297174805563,1.204378892283273,1.0462963201754385,1.2576303259858443,1.3003348844746072,1.3596425108622163,1.277525481723153,1.327853162926584,1.408826783521252,1.3399895058922557,1.2928978361465937,1.3667688178458626,1.2668728204159807,1.377839244408074,1.3520248866157778
Financial Engineering # - University of Kelaniya,1.4787,1.39625,1.3615249999999999,1.2665386363636362,1.387675,1.1934375115848006,1.3528249999999997,1.277175,1.20745,0.9959499999999999,1.0624880646360715,1.06575,0.9661238325242718,1.1099053259858442,1.2923342281879195,1.2329814102564103,0.9089750000000001,1.2807290540540541,1.3415,1.3307,1.235664252454065,1.4111,1.3373,1.34505,1.279425
Law - University of Colombo,2.00175,2.0023999999999997,2.0080999999999998,2.01535,2.014475,1.8613548192771083,2.003725,2.01195,2.011,2.0225,1.0624880646360715,1.8244344594594595,1.2248814026997104,2.0641,1.794,2.031475,2.016825,2.02445,2.000825,2.004375,2.014325,2.0068,2.013,2.011375,2.002475
Law - University of Peradeniya,1.9655,1.96185,1.9639749999999998,1.9729999999999999,1.9648,1.969175,1.9725000000000001,1.817320520231214,1.7965368421052632,1.8258367647058824,1.0624880646360715,1.303003892283273,1.4804836526997103,1.339690944030957,1.7603749999999998,1.6260926378013205,1.9802250000000001,1.9708249999999998,1.974575,1.969975,1.7984715517241379,1.772166796875,1.8320407534246577,1.973275,1.9773500000000002
Law - University of Jaffna,1.7449664974619288,1.828125,1.6965606382978724,1.6677386363636364,1.7921500000000001,1.823425,1.6273450062451211,1.6716434368978803,1.7409868421052632,1.924775,1.652025,1.8709,1.44214325,1.8761,1.8909500000000001,1.81745,1.843425,1.8767999999999998,1.75474618226601,1.951025,1.3971839191207316,1.7475075916230365,1.4298476099852166,1.8974,1.7481786069651741
Arts * - University of Colombo,1.7505000000000002,1.7504749999999998,1.750375,1.783875,1.7542499999999999,1.4564625115848007,1.7511999999999999,1.751025,1.75195,1.7739500000000001,1.6142408898305085,1.8557249999999998,1.315428332524272,1.81135,1.7668500000000003,1.6459612275449103,1.753525,1.7522000000000002,1.7505249999999999,1.7519500000000001,1.753925,1.75375,1.753275,1.7510750000000002,1.750725
Arts * - University of Peradeniya,1.62215,1.6216750000000002,1.6222500000000002,1.6241500000000002,1.620775,1.62695,1.620925,1.622275,1.6201250000000003,1.628,1.6355250000000001,1.668925,1.634025,1.629275,1.6236249999999999,1.6222500000000002,1.621875,1.62325,1.6206999999999998,1.6206,1.622025,1.6201250000000003,1.620525,1.620425,1.6206
Arts * - University of Sri Jayewardenepura,1.5617,1.563025,1.5637500000000002,1.5654750000000002,1.5617,1.5916750000000002,1.561325,1.565525,1.563125,1.4511853584558825,1.2992025720734994,1.318219908293461,1.222628332524272,1.335355478914678,1.573375,1.4097176378013205,1.56315,1.562575,1.56105,1.5610000000000002,1.57775,1.5617,1.5641250000000002,1.562125,1.5610750000000002
Arts * - University of Kelaniya,1.4861,1.485625,1.485875,1.486325,1.4858,1.486475,1.4859250000000002,1.4864,1.4859250000000002,1.4078603584558824,1.2558775720734991,1.274894908293461,1.34227275,1.50175,1.5036749999999999,1.3663926378013205,1.4865,1.4857,1.486125,1.4869750000000002,1.487375,1.486725,1.48745,1.48885,1.486425
Arts * - University of Jaffna,1.2594750000000001,1.2301250000000001,1.2379000000000002,1.2296,1.2257500000000001,1.2256,1.319501244603448,1.2406000000000001,1.3038654855834795,1.2229,1.2276,1.228675,1.223875,1.2271,1.2377,1.226725,1.2282250000000001,1.223825,1.23305,1.2488000000000001,1.2516427007299271,1.23495,1.2746907534246577,1.2337250000000002,1.22525
Arts * - University of Ruhuna,1.4022999999999999,1.404275,1.401975,1.4155499999999999,1.4029249999999998,1.4088249999999998,1.402,1.403675,1.40265,1.3635853584558824,1.211602572073499,1.2306199082934608,1.1350283325242718,1.3241432608695651,1.3518592281879194,1.3221176378013204,1.4041,1.405175,1.402675,1.401875,1.402475,1.4039249999999999,1.4015749999999998,1.4077250000000001,1.4021
"Arts * - Eastern University, Sri Lanka",1.1688,1.164125,1.162525,1.161275,1.166125,1.1600000000000001,1.2718998633879783,1.2469729166666668,1.234705316091954,1.1603500000000002,1.1612,1.165225,1.164875,1.165525,1.1615,1.1601,1.1614250000000002,1.160625,1.16205,1.1660750000000002,1.1626500000000002,1.1632250000000002,1.1682000000000001,1.1648500000000002,1.163175
Arts * - South Eastern University of Sri Lanka,1.348475,1.303275,1.304,1.32035,1.30495,1.2556826923076922,1.325325,1.359525,1.3459803160919541,1.3348603584558825,1.2718908898305084,1.3196249999999998,1.223980582524272,1.315,1.3024,1.3055249999999998,1.3018,1.30315,1.3054,1.313225,1.3314,1.3170250000000001,1.312725,1.3025250000000002,1.311125
Arts * - Rajarata University of Sri Lanka,1.371025,1.370625,1.3721249999999998,1.3714,1.3734499999999998,1.373,1.37185,1.37105,1.37115,1.3464853584558825,1.1945025720734992,1.2135199082934611,1.117928332524272,1.385675,1.3734250000000001,1.3050176378013205,1.3739750000000002,1.371575,1.37055,1.371275,1.37485,1.371025,1.3716,1.370825,1.3707749999999999
Arts (Sp) / Mass Media* # - University of Colombo - Sri Palee Campus,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741,1.2741
Arts (Sp) / Performing Arts * # - University of Colombo - Sri Palee Campus,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365,1.02365
Arts (Sab) - A * [Arts Stream] - Sabaragamuwa University of Sri Lanka,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375,1.442375
Arts (Sab) - B * [Commerce Stream] - Sabaragamuwa University of Sri Lanka,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236
Social Work * - University of Peradeniya,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775,1.781775
Human Resource Development - Uva Wellassa University of Sri Lanka,1.510525,1.5822,1.533375,1.629775,1.5945749999999999,1.6014,1.54205,1.499225,1.4966,1.4447750000000001,1.41425,1.52125,1.427225,1.4129,1.6535,1.625925,1.6248,1.6432000000000002,1.5812499999999998,1.5977249999999998,1.5899999999999999,1.6049,1.6087,1.62775,1.627775
Management Studies (Tv) - A [Commerce Stream] - University of Jaffna - Vavuniya Campus,1.2566455568678696,1.252508581785598,1.2786662173112502,1.2114254211835167,1.2464235861042603,1.1079252013853975,1.3084191176555002,1.3216555786364959,1.2997200990284827,1.230691098493833,1.100072174805563,1.0792751642130975,1.0369963201754386,1.1527053259858442,1.1529848844746073,1.2132175108622163,1.171200481723153,1.207828162926584,1.293151783521252,1.2241395058922557,1.1618228361465937,1.2466438178458628,1.2340478204159806,1.2954392444080742,1.2693748866157777
Management Studies (Tv) - A [Commerce Stream] - Eastern University -Trincomalee Campus,1.2306,1.22405,1.240375,1.2446835785601682,1.257480868544601,1.1499625115848007,1.2417500000000001,1.240325,1.1760101694915255,1.1798853584558824,1.0271275720734991,1.1284986363636365,0.9837488325242718,1.062330478914678,1.0681842281879195,1.1369676378013205,1.1198978778244226,1.211188749756508,1.24855,1.1884012679763738,1.157989252454065,1.223334094854798,1.243875,1.246025,1.198225
Management Studies (Tv) - B [Any Subject Combination] - University of Jaffna - Vavuniya Campus,1.2686705568678696,1.255158581785598,1.3029662173112502,1.2860504211835169,1.2779485861042603,1.1700502013853975,1.3498691176555002,1.3373805786364956,1.3266004151204367,1.274291098493833,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.2052941126625267,1.2600175108622163,1.272950481723153,1.246378162926584,1.314001783521252,1.251664505892256,1.2319478361465936,1.2655361158256606,1.2668978204159806,1.3225630347306547,1.2750998866157777
Management Studies (Tv) - B [Any Subject Combination] - Eastern University -Trincomalee Campus,1.24315,1.2832,1.328225,1.349575,1.3070249999999999,1.2792548192771085,1.3317999999999999,1.34485,1.3326250000000002,1.148525,1.154775,1.1681486363636364,1.09599775,1.2044448608695653,1.3017750000000001,1.241925,1.308925,1.3493249999999999,1.3410250000000001,1.3397000000000001,1.319142700729927,1.338575,1.3282289062500001,1.3177999999999999,1.3326
Communication Studies * - Eastern University -Trincomalee Campus,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475,1.293475
Peace & Conflict Resolution * - University of Kelaniya,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998,1.7557249999999998
Islamic Studies * - South Eastern University of Sri Lanka,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995,1.06995
Arabic Language * - South Eastern University of Sri Lanka,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952,0.6952
Architecture # - University of Moratuwa,1.188325,0.8882,1.059225,1.17255,1.117825,1.0506250000000001,1.223975,1.0238,0.779625,1.17645,1.0624880646360715,1.2267307313892841,0.9765769026997104,1.018232078914678,0.8155,1.112175,0.856275,0.872825,1.19035,0.6883250000000001,1.06563546875,1.1381000000000001,0.8325407534246576,1.1651250000000002,0.88645
Design # - University of Moratuwa,1.118775,0.6791499999999999,0.6884250000000001,1.046119942196532,0.913975,0.9082875115848006,0.80595,0.9060250000000001,0.829180316091954,1.1718792694497153,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.0807441126625268,1.1887357784431138,0.7655256868131867,1.2503159049289216,0.8501500000000001,0.937026836158192,1.2040943878707315,0.79545,0.9727106235300792,0.499475,0.43672500000000003
Landscape Architecture # - University of Moratuwa,0.64035,0.613725,0.669125,0.375575,0.7135750000000001,0.7041595679012346,0.437225,0.5533,0.44825000000000004,0.5888,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,0.5826424560360207,0.68755,0.49995,0.5460978448275863,0.7524,0.4393518361581921,1.086092700729927,0.5339750000000001,0.8393817172800793,0.6039,0.37887499999999996
Town & Country Planning - University of Moratuwa,1.340325,1.252575,1.312975,1.2638,1.279625,1.043225,1.3615,1.3518000000000001,1.2668,1.333175,1.0131750000000002,0.9485750000000001,0.80345,1.0422,1.213975,1.277775,1.200275,1.0642749999999999,1.27575,1.2509,1.081125,1.264725,1.15195,1.31285,1.2962500000000001
Fashion Design & Product Development # - University of Moratuwa,1.188275,1.0358749999999999,1.00615,0.9621500000000001,0.9262250000000001,0.8506048192771083,0.9842249999999999,0.861,0.9822500000000001,0.9484041176470589,1.0627013823930809,1.0792751642130975,0.9765769026997104,1.139542544030957,0.8121342281879195,1.1812973281507162,1.0606228778244227,1.013793694938032,0.93375,0.8979268361581921,1.1765820204741377,0.7064,0.8959657534246576,1.0610737903225806,0.666025
Information Technology (It) - University of Moratuwa,1.649975,1.51395,1.6096,1.490325,1.4983499999999998,1.1354499999999998,1.602625,1.66465,1.578875,1.666875,1.364832281553398,1.1036,1.0108705,1.31765,1.4320499999999998,1.4840499999999999,1.36125,1.338625,1.562225,1.324925,1.272525,1.3706749999999999,1.24085,1.4779499999999999,1.5030000000000001
Information Technology & Management - University of Moratuwa,1.4311705568678696,1.408583581785598,1.4336412173112503,1.380725421183517,1.3671235861042603,1.2592252013853975,1.4689941176555004,1.4692305786364956,1.4120950990284826,1.443866098493833,1.0766221748055629,1.142153892283273,1.0372713201754387,1.2122303259858442,1.3934348844746074,1.3566675108622164,1.3924004817231528,1.3801781629265841,1.452326783521252,1.3803395058922558,1.3683978361465936,1.4048688178458626,1.3991978204159805,1.4466892444080741,1.4197248866157777
Facilities Management - University of Moratuwa,1.535075,1.480825,1.5072,1.41635,1.45315,1.4278499999999998,1.5080500000000001,1.543725,1.4779,1.4527,1.05,1.3573000000000002,1.08705,1.396625,1.497925,1.42225,1.33135,1.369275,1.4435499999999999,1.4057749999999998,1.3479999999999999,1.456875,1.4200999999999997,1.49315,1.4787
Transport & Logistics Management - University of Moratuwa,1.4897290594059405,1.448336485826002,1.485605579013378,1.3137185246317926,1.458977068691325,1.1764675090777053,1.5034177364400305,1.5253100584052819,1.4946599295369574,1.421742504743833,1.1354604925625722,0.9957052559196367,0.8480735701754385,1.001187065116279,1.2326848844746072,1.296561100605806,1.353128290711917,1.3197768988816403,1.4898408698156682,1.264440074074074,1.1183551354166665,1.403686226222826,1.2606939141659805,1.493123685897436,1.4332212796506036
Business Science - University of Moratuwa,1.84115,1.735025,1.7658,1.6919250000000001,1.605775,1.5703,1.717025,1.785525,1.6712500000000001,1.4245999999999999,1.05095,1.301075,1.241675,1.5812249999999999,1.5837249999999998,1.5001,1.5556,1.597775,1.609775,1.7206,1.534575,1.6730500000000001,1.6053000000000002,1.724825,1.766625
Management And Information Technology (Mit) # - University of Kelaniya,1.3422999999999998,1.3007,1.2663250000000001,1.132325,1.171475,0.8736048192771084,1.368925,1.352475,1.33315,1.3967,0.8032263823930809,1.0031807313892842,0.8835783325242719,0.878,0.923575,1.140275,0.91525,1.12705,1.297925,0.9611,0.975039252454065,1.280775,1.0207907534246576,1.24275,1.06955
Industrial Statistics & Mathematical Finance - University of Colombo,1.439375,1.393775,1.3839,1.1688999999999998,1.3928,0.993575,1.435125,1.412625,1.3645999999999998,1.38405,1.0708,0.5536000000000001,0.516375,1.07785,1.0951250000000001,1.255625,1.187325,1.1328999999999998,1.40525,1.2028750000000001,0.87345,1.4137,1.1491,1.4083999999999999,1.3549
Financial Mathematics And Industrial Statistics - University of Ruhuna,1.1957664974619289,1.1504970959595961,1.2325106382978723,1.0359818965517242,1.1142715174129354,0.8728076923076924,1.2162763812154698,1.1637455202312137,1.2081101694915255,1.12349859375,0.6551116822429905,0.6830236363636364,0.57607275,0.7996682608695652,0.9334500000000001,1.1904814102564103,1.079572191011236,1.0586262640449438,1.1423609137055837,1.0768494318181818,0.869392700729927,1.1863825916230366,0.98705390625,1.1893905585106384,1.1705786069651742
Statistics & Operations Research - University of Peradeniya,1.4008,1.3786500000000002,1.427875,1.2884,1.4446749999999997,1.0674000000000001,1.454975,1.4236749999999998,1.420375,1.4499499999999999,1.0246,0.6132500000000001,0.4896,1.052575,1.098475,1.296675,1.2057,1.193,1.444625,1.207725,1.0094249999999998,1.38375,1.175975,1.398775,1.394025
Computation & Management - University of Peradeniya,1.3711955568678698,1.3389335817855978,1.3729912173112502,1.3549754211835168,1.3751485861042605,1.2277252013853976,1.3938941176555004,1.4091305786364958,1.3761450990284827,1.362216098493833,1.175347174805563,1.164303892283273,1.0546213201754386,1.2006053259858442,1.3338098844746074,1.3084925108622163,1.336675481723153,1.3437031629265839,1.401026783521252,1.2793895058922558,1.2388978361465937,1.3006188178458626,1.2584478204159806,1.3831892444080742,1.3213998866157777
Geographical Information Science - University of Peradeniya,1.8965249999999998,1.9587500000000002,1.9511999999999998,1.9533,1.9634999999999998,1.897425,1.92965,2.046825,1.9641250000000001,1.92305,1.932975,1.91095,1.8324,1.8167999999999997,2.04025,2.012975,1.981075,1.89455,1.974425,1.95445,1.98005,1.98345,1.9280000000000002,1.97485,2.0401249999999997
Information And Communication Technology (Ict) # - Rajarata University of Sri Lanka,0.8628500000000001,0.8931,0.9007499999999999,0.8744000000000001,0.859925,1.0796875115848006,0.8787499999999999,0.9234,0.986655316091954,0.903725,1.037351382393081,1.0405515278494613,0.9765769026997104,1.1524537259858443,1.1911342281879196,0.8914249999999999,0.8727,1.117143694938032,0.894225,1.0502268361581921,1.2040943878707315,1.0528825916230367,1.1572476099852165,0.8952749999999999,0.901225
Information And Communication Technology (Ict) # - University of Jaffna - Vavuniya Campus,1.0606205568678697,1.0791085817855979,1.1396912173112503,1.2535453633800486,1.1478235861042605,0.9150752013853976,1.3493939810434785,1.2131805786364958,1.0778950990284826,1.173241098493833,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.0976348844746073,1.2587287384071264,1.0740504817231529,0.915178162926584,1.131951783521252,0.8983395058922559,1.2040943878707315,0.9700188178458626,1.1288978204159807,1.3225630347306547,1.0540248866157778
Information Systems # - University of Colombo School of Computing,1.262425,1.1007,1.0034750000000001,1.025533578560168,1.0849250000000001,1.1097625115848007,1.11265,1.12615,1.0599250000000002,1.21715,1.0305348536268972,1.1111793677529205,0.9765769026997104,1.032199283161392,0.9033082278481013,0.9824615497076024,0.8997499999999999,1.0786518988816403,0.92195,0.787325,1.0901339191207315,1.217225,1.2377135738406382,0.877,1.07345
Software Engineering - University of Kelaniya,1.600475,1.6004749999999999,1.6119999999999999,1.2535453633800486,1.686175,1.143805020662506,1.6056500000000002,1.6009499999999999,1.59855,1.60365,1.0624880646360715,1.0792751642130975,1.0909314026997106,1.139542544030957,1.2052941126625267,1.4490671886995241,1.2448011685363396,1.238642803810562,1.6083500000000002,1.356649410833517,1.2040943878707315,1.5360444293478261,1.3232106235300793,1.5245737903225804,1.6427866421568627
Software Engineering - Sabaragamuwa University of Sri Lanka,1.4263940594059406,1.41555,1.434725448080481,1.284375,1.476,1.010775,1.4296239747983575,1.3579034953031623,1.3983450990284827,1.446915882352941,1.225375,0.9718,0.8721249999999999,1.2002016000000002,1.1827500000000002,1.3854749999999998,1.402675,1.221725,1.4867,1.2853500000000002,1.027625,1.4733999999999998,1.1653,1.4808249999999998,1.380775
Ayurvedic Medicine & Surgery - Institute of Indigenous Medicine,1.278835,1.2898270161290324,1.2935648097826087,1.267308578560168,1.309893652849741,1.1947470794860353,1.3034951428571429,1.3539768181818181,1.3217868421052632,1.2934501518026567,1.0624880646360715,1.1274265278494613,0.9765769026997104,1.268738818045113,1.2827674560360207,1.2760357784431138,1.2429213572042481,1.3270728448275864,1.298231048387097,1.3006981428571427,1.2714162183908044,1.293744429347826,1.2860187037352167,1.29786125,1.3008841623036649
Ayurvedic Medicine & Surgery - Gampaha Wickramaarachchi Ayurveda Institute,1.2819705568678696,1.259758581785598,1.2926412173112503,1.2640004211835167,1.2626985861042603,1.0829252013853976,1.3477691176555002,1.3422055786364957,1.3039700990284826,1.2998028631997154,1.0624880646360715,1.0792751642130975,0.9765769026997104,0.8823803259858443,0.9628348844746073,1.2587287384071264,1.1522754817231529,1.1712531629265839,1.300651783521252,1.234866342050448,1.1478728361465937,1.2677688178458628,1.2562978204159807,1.3121892444080743,1.2823748866157778
Unani Medicine & Surgery - Institute of Indigenous Medicine,1.131435,1.0163020161290324,1.1946898097826089,1.1692886363636363,1.097968652849741,1.0035095679012347,1.2276701428571428,1.1700018181818181,1.1125368421052633,1.1251383870967742,0.7107072815533981,1.220070796460177,0.8055455,1.1907766,1.2615832278481012,1.3423495508982037,1.3306956703910615,1.3114228448275862,1.2743560483870968,1.063373142857143,1.0587446666666667,1.1064694293478259,1.0600529503105591,1.26763625,1.1483591623036649
Siddha Medicine & Surgery - University of Jaffna,0.730325,0.14382499999999998,1.1857571366953081,0.9196386363636364,0.925780868544601,0.507525,1.3493939810434785,1.2225202550796987,1.3266004151204367,0.9093499999999999,0.9234000000000001,0.832975,0.832025,1.03065,0.94265,0.9370750000000001,0.9165249999999999,0.73245,0.778325,0.38155,0.638342700729927,1.092484094854798,0.8803696596746575,0.9284487903225807,1.0608579218074663
Siddha Medicine & Surgery - Eastern University - Trincomalee Campus,0.663925,0.614225,0.75065,0.7744749999999999,0.75885,0.8999643871783432,0.73805,0.807225,0.786925,0.9995499999999999,1.0624880646360715,1.0792751642130975,1.0755760825242717,1.0003604651162792,0.966825,0.9662000000000001,0.9196,0.7893,0.7911250000000001,0.7276518361581922,0.733721551724138,0.6504000000000001,0.7549250000000001,0.83685,0.6573249999999999
Health Promotion - Rajarata University of Sri Lanka,0.79215,0.7139,0.86375,0.7354,0.825925,0.7277750000000001,0.858025,0.8807749999999999,0.8848500000000001,0.7717499999999999,0.41559999999999997,0.52865,0.4283,0.659175,0.762425,0.8622000000000001,0.85965,0.8103999999999999,0.883675,0.7385999999999999,0.703225,0.862825,0.820175,0.873625,0.799825
Nursing - University of Colombo,1.1879,1.184075,1.2668356382978723,1.3381955329153605,1.2623210388072772,1.143805020662506,1.197725,1.187875,1.20695,1.2301,1.0823307830826734,1.1079043677529206,1.0518814026997105,1.155515944030957,1.2466592281879194,1.20491122754491,1.2301756868131868,1.2509,1.18975,1.2779494318181819,1.2399070204741378,1.2526,1.2051657534246576,1.2408600403225807,1.2099366421568627
Nursing - University of Peradeniya,1.2933869668246445,1.22865,1.2879807291666667,1.2632654751118924,1.2407750000000002,1.1901970794860353,1.20345,1.2404229166666667,1.244480316091954,1.28052359375,1.0624880646360715,1.0805515278494613,0.9765769026997104,1.139542544030957,1.2321092281879196,1.2310495508982036,1.2349228778244226,1.237204054054054,1.2594249999999998,1.257701267976374,1.2137589191207316,1.2343340948547978,1.2218907534246575,1.256875,1.2402121173469387
Nursing - University of Sri Jayewardenepura,1.12615,1.12315,1.1840807291666666,1.1935018387482559,1.2518710388072771,1.143805020662506,1.1202,1.1780729166666666,1.13165,1.2340603584558825,1.1276604925625724,1.0884043677529205,1.017328332524272,1.125740944030957,1.1786108848144257,1.1877814102564104,1.2047798113320916,1.195316539765618,1.140025,1.1597018361581921,1.1291912183908044,1.2240498896028347,1.1895946596746576,1.16083625,1.1250499999999999
Nursing - University of Jaffna,0.9594369668246446,0.865675,1.2638561772471477,0.9545750000000002,0.843125,0.8624999999999999,1.176797456970866,1.3579034953031623,1.3266004151204367,0.931,0.937157281553398,1.0304293677529204,0.9019555825242719,0.957125,0.96045,0.935025,0.9361499999999999,0.891575,1.01342118226601,0.825175,1.034442700729927,0.8944,1.1411817172800793,1.0590624358974359,0.9518500000000001
Nursing - University of Ruhuna,0.8942000000000001,0.890075,0.97695,1.034494942196532,0.892075,1.0290875115848006,1.000975,1.014275,0.993975,1.1577277113970588,1.0688557830826735,1.0930694328238135,0.9765769026997104,0.9986622180451128,1.0497582278481012,1.0484612275449101,1.0555506868131868,0.9803646408839779,0.9073500000000001,0.9247750000000001,0.9652499999999999,0.9502250000000001,1.0549157534246576,0.9573750000000001,0.930375
"Nursing - Eastern University, Sri Lanka",0.8474999999999999,0.9926491120886284,1.3185719464779169,0.9942335785601681,0.8254,0.6524,1.3106463874605907,1.3579034953031623,1.2709450990284827,1.2998028631997154,0.918239893252165,0.8594170683900016,0.8674735701754385,1.0410242831613918,1.0988441126625268,0.981025,0.931025,0.8271728448275861,1.0349348214285714,0.8766268361581921,1.109774721204065,1.1718688178458627,1.1194478204159806,1.2158017847306548,1.1412237595038015
Pharmacy - University of Peradeniya,1.5809119668246447,1.368232617058435,1.484391367464539,1.3497404751118922,1.567755868544601,1.143805020662506,1.5755725935828875,1.5082997348484848,1.571230316091954,1.650075,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.238790944030957,1.3963842281879195,1.54001122754491,1.4413728778244226,1.238642803810562,1.6519000000000001,1.234866342050448,1.2040943878707315,1.3529416864778345,1.2377135738406382,1.489264348833219,1.652625
Pharmacy - University of Sri Jayewardenepura,1.5880750000000001,1.5872500000000003,1.5142307291666666,1.3287317270164123,1.4457773859575365,1.143805020662506,1.517999863387978,1.5166979166666665,1.5124303160919539,1.5915500000000002,1.0624880646360715,1.0792751642130975,1.0916814026997104,1.332430478914678,1.3617592281879194,1.4843112275449102,1.3972728778244228,1.3174699589829757,1.590325,1.234866342050448,1.2040943878707315,1.3499416864778344,1.2377135738406382,1.4477393488332189,1.5949499999999999
Pharmacy - University of Jaffna,1.2224749999999998,1.2692260514018692,1.294900448080481,1.2431318965517242,1.258705868544601,1.092925,1.3493939810434785,1.3579034953031623,1.3371450990284828,1.567575,1.279475,1.274975,1.1268455000000002,1.4119516,1.457075,1.506375,1.5047249999999999,1.35065,1.47047118226601,1.224975,1.181942700729927,1.3395498896028344,1.2655289062500001,1.3760505988332188,1.3420329218074663
Pharmacy - University of Ruhuna,1.422335,1.486975,1.5021749999999998,1.3081884668283246,1.4470215174129355,1.143805020662506,1.5656750000000001,1.5267499999999998,1.4537053160919542,1.2998028631997154,1.0624880646360715,1.0792751642130975,1.0681314026997104,1.2010159440309571,1.2052941126625267,1.3921727772525125,1.4517006868131868,1.417289640883978,1.44919618226601,1.2968994108335168,1.2572266871408044,1.504275,1.3519067172800792,1.5361000000000002,1.4279616421568626
